Order Date,Order Month,Order Year,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit
18-04-2015,April,2015,Michael Paige,Corporate,United States,Mcallen,Texas,Central,Furniture,56.686,1,0.3,-20.245
18-04-2015,April,2015,Michael Paige,Corporate,United States,Mcallen,Texas,Central,Technology,97.968,2,0.2,6.123
18-04-2015,April,2015,Michael Paige,Corporate,United States,Mcallen,Texas,Central,Office Supplies,7.872,3,0.2,0.8856
18-04-2015,April,2015,Michael Paige,Corporate,United States,Mcallen,Texas,Central,Office Supplies,15.552,3,0.2,5.4432
18-04-2015,April,2015,Michael Paige,Corporate,United States,Mcallen,Texas,Central,Office Supplies,1.476,1,0.8,-2.2878
19-09-2015,September,2015,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,West,Office Supplies,8.4,5,0,2.184
25-03-2014,March,2014,Christina Anderson,Consumer,United States,San Francisco,California,West,Office Supplies,6.56,2,0,1.9024
25-03-2014,March,2014,Christina Anderson,Consumer,United States,San Francisco,California,West,Office Supplies,14.88,2,0,3.72
25-03-2014,March,2014,Christina Anderson,Consumer,United States,San Francisco,California,West,Technology,45.48,4,0,15.918
25-03-2014,March,2014,Christina Anderson,Consumer,United States,San Francisco,California,West,Office Supplies,25.44,6,0,9.9216
26-08-2016,August,2016,Ken Dana,Corporate,United States,New York City,New York,East,Office Supplies,146.688,8,0.2,45.84
06-03-2017,March,2017,Don Weiss,Consumer,United States,Dallas,Texas,Central,Office Supplies,4.928,2,0.2,1.7248
06-03-2017,March,2017,Don Weiss,Consumer,United States,Dallas,Texas,Central,Office Supplies,63.488,4,0.2,4.7616
11-11-2015,November,2015,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,Central,Office Supplies,418.32,7,0,117.1296
11-11-2015,November,2015,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,Central,Office Supplies,123.858,2,0.1,46.7908
05-04-2016,April,2016,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,118.782,3,0.4,-27.7158
05-04-2016,April,2016,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,769.184,4,0.2,-163.4516
21-02-2017,February,2017,Dave Kipp,Consumer,United States,Carrollton,Texas,Central,Technology,47.904,1,0.2,-2.994
20-07-2017,July,2017,Anthony Rawles,Corporate,United States,New York City,New York,East,Office Supplies,13.36,2,0,6.4128
20-07-2017,July,2017,Anthony Rawles,Corporate,United States,New York City,New York,East,Furniture,163.764,2,0.1,25.4744
20-07-2017,July,2017,Anthony Rawles,Corporate,United States,New York City,New York,East,Furniture,183.92,4,0,31.2664
04-11-2016,November,2016,Sally Matthias,Consumer,United States,Houston,Texas,Central,Furniture,11.376,3,0.6,-5.688
04-11-2016,November,2016,Sally Matthias,Consumer,United States,Houston,Texas,Central,Furniture,66.112,4,0.6,-84.2928
23-09-2017,September,2017,Duane Benoit,Consumer,United States,Los Angeles,California,West,Office Supplies,211.04,8,0,97.0784
23-09-2017,September,2017,Duane Benoit,Consumer,United States,Los Angeles,California,West,Furniture,594.816,2,0.2,59.4816
23-09-2017,September,2017,Duane Benoit,Consumer,United States,Los Angeles,California,West,Office Supplies,72.96,3,0.2,23.712
07-09-2017,September,2017,Phillip Flathmann,Consumer,United States,Edmonds,Washington,West,Furniture,80.96,4,0,34.8128
07-09-2017,September,2017,Phillip Flathmann,Consumer,United States,Edmonds,Washington,West,Technology,455.712,2,0.2,34.1784
07-09-2017,September,2017,Phillip Flathmann,Consumer,United States,Edmonds,Washington,West,Office Supplies,25.98,1,0,7.2744
28-11-2015,November,2015,Ashley Jarboe,Consumer,United States,San Francisco,California,West,Office Supplies,45.28,4,0,15.3952
12-11-2015,November,2015,Eugene Barchas,Consumer,United States,New York City,New York,East,Office Supplies,15.56,2,0,7.3132
29-09-2016,September,2016,Erin Smith,Corporate,United States,Springfield,Oregon,West,Technology,859.2,3,0.2,75.18
11-09-2017,September,2017,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,195.68,4,0,50.8768
11-09-2017,September,2017,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,14.2,4,0,6.674
01-05-2017,May,2017,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,Furniture,314.352,3,0.2,-15.7176
01-05-2017,May,2017,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,Office Supplies,4.608,2,0.2,1.4976
16-09-2017,September,2017,Craig Yedwab,Corporate,United States,San Francisco,California,West,Office Supplies,17.9,5,0,8.771
19-10-2014,October,2014,Rachel Payne,Corporate,United States,San Francisco,California,West,Office Supplies,2.992,1,0.2,1.122
19-10-2014,October,2014,Rachel Payne,Corporate,United States,San Francisco,California,West,Office Supplies,20.064,6,0.2,7.0224
19-10-2014,October,2014,Rachel Payne,Corporate,United States,San Francisco,California,West,Office Supplies,146.73,3,0,68.9631
19-10-2014,October,2014,Rachel Payne,Corporate,United States,San Francisco,California,West,Office Supplies,18.75,5,0,9
19-10-2014,October,2014,Rachel Payne,Corporate,United States,San Francisco,California,West,Technology,117.576,3,0.2,11.7576
13-03-2016,March,2016,Dennis Bolton,Home Office,United States,Riverside,California,West,Office Supplies,51.184,7,0.2,19.194
17-02-2017,February,2017,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Furniture,455.97,5,0.4,-106.393
17-02-2017,February,2017,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Office Supplies,5.715,5,0.7,-4.7625
17-02-2017,February,2017,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Technology,57.594,1,0.4,-11.5188
17-02-2017,February,2017,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Furniture,30.144,2,0.2,8.2896
17-02-2017,February,2017,Christine Kargatis,Home Office,United States,Troy,Ohio,East,Furniture,899.43,5,0.3,-12.849
22-12-2016,December,2016,Duane Noonan,Consumer,United States,Moreno Valley,California,West,Furniture,842.72,8,0,202.2528
22-12-2016,December,2016,Duane Noonan,Consumer,United States,Moreno Valley,California,West,Furniture,41.96,2,0,10.9096
23-09-2016,September,2016,Dave Poirier,Corporate,United States,Seattle,Washington,West,Office Supplies,13.216,4,0.2,4.4604
23-09-2016,September,2016,Dave Poirier,Corporate,United States,Seattle,Washington,West,Furniture,184.752,3,0.2,-20.7846
24-09-2017,September,2017,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,Furniture,520.464,2,0.3,-14.8704
24-09-2017,September,2017,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,Office Supplies,11.424,3,0.2,3.7128
01-12-2015,December,2015,Matt Abelman,Home Office,United States,Jackson,Michigan,Central,Office Supplies,19.44,3,0,9.3312
01-12-2015,December,2015,Matt Abelman,Home Office,United States,Jackson,Michigan,Central,Office Supplies,3.64,2,0,1.0192
01-12-2015,December,2015,Matt Abelman,Home Office,United States,Jackson,Michigan,Central,Office Supplies,18.54,2,0,8.7138
25-01-2016,January,2016,Jonathan Doherty,Corporate,United States,New York City,New York,East,Office Supplies,43.12,5,0.2,15.092
25-01-2016,January,2016,Jonathan Doherty,Corporate,United States,New York City,New York,East,Furniture,313.722,3,0.4,-99.3453
25-01-2016,January,2016,Jonathan Doherty,Corporate,United States,New York City,New York,East,Furniture,45.98,1,0,7.8166
25-01-2016,January,2016,Jonathan Doherty,Corporate,United States,New York City,New York,East,Office Supplies,428.68,7,0,0
21-03-2017,March,2017,Paul Stevenson,Home Office,United States,Seattle,Washington,West,Office Supplies,30.576,6,0.2,10.3194
21-03-2017,March,2017,Paul Stevenson,Home Office,United States,Seattle,Washington,West,Office Supplies,13.02,7,0,0.3906
21-03-2017,March,2017,Paul Stevenson,Home Office,United States,Seattle,Washington,West,Furniture,22.14,3,0,6.4206
21-03-2017,March,2017,Paul Stevenson,Home Office,United States,Seattle,Washington,West,Office Supplies,359.32,4,0,7.1864
22-08-2014,August,2014,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,Central,Office Supplies,11.56,2,0,5.6644
08-06-2014,June,2014,Rick Duston,Consumer,United States,Long Beach,New York,East,Office Supplies,68.48,2,0.2,25.68
08-06-2014,June,2014,Rick Duston,Consumer,United States,Long Beach,New York,East,Office Supplies,1676.88,6,0,83.844
07-04-2016,April,2016,Erin Smith,Corporate,United States,Lakewood,New Jersey,East,Office Supplies,37.94,2,0,18.2112
07-11-2017,November,2017,Katherine Nockton,Corporate,United States,Clinton,Maryland,East,Furniture,272.97,3,0,43.6752
29-05-2015,May,2015,Victoria Pisteka,Corporate,United States,Columbus,Ohio,East,Furniture,41.568,4,0.2,-4.1568
29-05-2015,May,2015,Victoria Pisteka,Corporate,United States,Columbus,Ohio,East,Furniture,317.058,3,0.3,-86.0586
29-05-2015,May,2015,Victoria Pisteka,Corporate,United States,Columbus,Ohio,East,Office Supplies,8.04,5,0.2,2.9145
07-05-2017,May,2017,Carlos Soltero,Consumer,United States,Pasadena,California,West,Technology,419.944,7,0.2,52.493
05-06-2016,June,2016,Ken Brennan,Corporate,United States,Seattle,Washington,West,Office Supplies,61.38,6,0,15.9588
14-12-2015,December,2015,Ashley Jarboe,Consumer,United States,Los Angeles,California,West,Technology,50,2,0,10.5
25-12-2017,December,2017,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,East,Technology,31.8,3,0,13.674
17-12-2017,December,2017,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,Central,Office Supplies,32.56,2,0,8.4656
10-05-2016,May,2016,Gene McClure,Consumer,United States,Chicago,Illinois,Central,Office Supplies,7.072,2,0.2,2.3868
23-12-2014,December,2014,Craig Carreira,Consumer,United States,Tampa,Florida,South,Office Supplies,45.528,3,0.2,15.9348
23-12-2014,December,2014,Craig Carreira,Consumer,United States,Tampa,Florida,South,Furniture,64.784,1,0.2,6.4784
23-12-2014,December,2014,Craig Carreira,Consumer,United States,Tampa,Florida,South,Office Supplies,424.272,2,0.2,-10.6068
23-12-2014,December,2014,Craig Carreira,Consumer,United States,Tampa,Florida,South,Office Supplies,1.344,1,0.2,0.504
23-12-2014,December,2014,Craig Carreira,Consumer,United States,Tampa,Florida,South,Office Supplies,83.92,5,0.2,-1.049
11-08-2017,August,2017,Sanjit Jacobs,Home Office,United States,New York City,New York,East,Office Supplies,25.92,4,0,12.4416
27-08-2017,August,2017,Sarah Foster,Consumer,United States,Mesa,Arizona,West,Furniture,120.576,8,0.2,33.1584
19-01-2017,January,2017,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Office Supplies,79.92,4,0,37.5624
19-01-2017,January,2017,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Office Supplies,12.28,1,0,5.7716
19-01-2017,January,2017,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Office Supplies,542.94,3,0,152.0232
19-01-2017,January,2017,Raymond Messe,Consumer,United States,Burlington,Vermont,East,Office Supplies,2.04,1,0,0.9588
19-06-2015,June,2015,Katherine Murray,Home Office,United States,Houston,Texas,Central,Office Supplies,228.92,5,0.2,14.3075
13-03-2017,March,2017,Frank Hawley,Corporate,United States,Aurora,Illinois,Central,Technology,7.992,1,0.2,2.5974
25-10-2015,October,2015,Deirdre Greer,Corporate,United States,Denver,Colorado,West,Furniture,582.336,8,0.2,-29.1168
20-09-2014,September,2014,Mitch Webber,Consumer,United States,New York City,New York,East,Technology,629.95,5,0,157.4875
20-09-2014,September,2014,Mitch Webber,Consumer,United States,New York City,New York,East,Furniture,631.782,2,0.1,140.396
20-09-2014,September,2014,Mitch Webber,Consumer,United States,New York City,New York,East,Furniture,801.568,2,0.2,-10.0196
20-09-2014,September,2014,Mitch Webber,Consumer,United States,New York City,New York,East,Office Supplies,75.18,6,0,35.3346
20-09-2014,September,2014,Mitch Webber,Consumer,United States,New York City,New York,East,Office Supplies,30.98,1,0,8.0548
20-09-2014,September,2014,Mitch Webber,Consumer,United States,New York City,New York,East,Technology,1349.91,9,0,661.4559
11-11-2016,November,2016,Sung Chung,Consumer,United States,Arlington Heights,Illinois,Central,Office Supplies,14.112,6,0.2,1.2348
16-09-2015,September,2015,Bradley Drucker,Consumer,United States,Newport News,Virginia,South,Office Supplies,31.12,4,0,14.6264
24-06-2014,June,2014,Liz Pelletier,Consumer,United States,Tucson,Arizona,West,Furniture,4.272,2,0.2,0.9612
12-08-2016,August,2016,Nora Preis,Consumer,United States,New York City,New York,East,Furniture,209.148,2,0.4,-66.2302
12-08-2016,August,2016,Nora Preis,Consumer,United States,New York City,New York,East,Office Supplies,1591.02,6,0,286.3836
13-04-2017,April,2017,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,7.92,5,0.2,1.683
14-03-2014,March,2014,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,Technology,574.91,2,0.3,156.047
14-03-2014,March,2014,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,Office Supplies,8.448,2,0.2,2.64
22-09-2017,September,2017,Logan Currie,Consumer,United States,New York City,New York,East,Technology,1071,9,0,171.36
22-09-2017,September,2017,Logan Currie,Consumer,United States,New York City,New York,East,Furniture,12.07,1,0,3.9831
10-12-2017,December,2017,William Brown,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,3.273,1,0.7,-2.5093
10-12-2017,December,2017,William Brown,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,87.92,5,0.2,15.386
10-03-2016,March,2016,Maya Herman,Corporate,United States,Glendale,Arizona,West,Office Supplies,104.696,1,0.2,6.5435
27-01-2015,January,2015,Sean Christensen,Consumer,United States,Los Angeles,California,West,Furniture,2803.92,5,0.2,0
26-09-2016,September,2016,Matt Hagelstein,Corporate,United States,Houston,Texas,Central,Office Supplies,6.816,2,0.8,-11.5872
18-10-2015,October,2015,John Castell,Consumer,United States,Seattle,Washington,West,Technology,249.584,2,0.2,15.599
18-10-2015,October,2015,John Castell,Consumer,United States,Seattle,Washington,West,Office Supplies,17.94,3,0,8.7906
18-10-2015,October,2015,John Castell,Consumer,United States,Seattle,Washington,West,Furniture,10.11,3,0,3.2352
27-10-2014,October,2014,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,South,Office Supplies,10.368,2,0.2,3.6288
27-10-2014,October,2014,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,South,Office Supplies,11.952,3,0.2,4.0338
02-10-2017,October,2017,Steve Chapman,Corporate,United States,Houston,Texas,Central,Office Supplies,15.224,2,0.8,-38.8212
02-10-2017,October,2017,Steve Chapman,Corporate,United States,Houston,Texas,Central,Office Supplies,21.984,6,0.8,-56.0592
23-07-2014,July,2014,Nick Crebassa,Corporate,United States,San Francisco,California,West,Technology,604.752,6,0.2,60.4752
23-07-2014,July,2014,Nick Crebassa,Corporate,United States,San Francisco,California,West,Office Supplies,40.7,5,0,11.803
23-07-2014,July,2014,Nick Crebassa,Corporate,United States,San Francisco,California,West,Technology,302.376,3,0.2,37.797
23-07-2014,July,2014,Nick Crebassa,Corporate,United States,San Francisco,California,West,Technology,45,3,0,4.95
12-09-2014,September,2014,Luke Weiss,Consumer,United States,New York City,New York,East,Furniture,3785.292,6,0.1,420.588
15-09-2016,September,2016,Angele Hood,Consumer,United States,Seattle,Washington,West,Office Supplies,35.4,5,0,13.452
27-11-2014,November,2014,Jack O'Briant,Corporate,United States,Buffalo,New York,East,Furniture,199.9,5,0,39.98
11-05-2014,May,2014,Victoria Wilson,Corporate,United States,Huntsville,Texas,Central,Furniture,1212.96,8,0.3,-69.312
28-08-2015,August,2015,Ben Peterman,Corporate,United States,Dallas,Texas,Central,Technology,1099.96,5,0.2,82.497
28-08-2015,August,2015,Ben Peterman,Corporate,United States,Dallas,Texas,Central,Furniture,103.481,1,0.3,-16.2613
19-06-2015,June,2015,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,5.904,2,0.2,1.9926
17-08-2015,August,2015,Steven Cartwright,Consumer,United States,Peoria,Arizona,West,Technology,30.08,2,0.2,-5.264
17-08-2015,August,2015,Steven Cartwright,Consumer,United States,Peoria,Arizona,West,Office Supplies,36.288,7,0.2,12.7008
17-08-2015,August,2015,Steven Cartwright,Consumer,United States,Peoria,Arizona,West,Office Supplies,10.272,3,0.2,1.1556
17-08-2015,August,2015,Steven Cartwright,Consumer,United States,Peoria,Arizona,West,Technology,252.8,4,0.2,-31.6
25-09-2015,September,2015,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,2.946,2,0.7,-2.0622
26-05-2017,May,2017,Carlos Daly,Consumer,United States,Oceanside,California,West,Office Supplies,12.96,2,0,6.2208
31-07-2017,July,2017,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,285.576,4,0.4,-57.1152
12-10-2014,October,2014,Barry Pond,Corporate,United States,Chicago,Illinois,Central,Office Supplies,22.24,2,0.2,2.502
25-05-2014,May,2014,Barry Weirich,Consumer,United States,New York City,New York,East,Office Supplies,14.62,2,0,6.7252
29-12-2014,December,2014,Ricardo Emerson,Consumer,United States,Kent,Ohio,East,Office Supplies,48.36,5,0.2,6.045
07-04-2017,April,2017,Hallie Redmond,Home Office,United States,Jacksonville,Florida,South,Office Supplies,16.256,2,0.2,1.2192
07-04-2017,April,2017,Hallie Redmond,Home Office,United States,Jacksonville,Florida,South,Technology,219.184,2,0.2,19.1786
01-03-2015,March,2015,Tracy Poddar,Corporate,United States,Coppell,Texas,Central,Technology,95.84,4,0.2,34.742
29-05-2015,May,2015,Karl Braun,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,12.39,3,0,5.6994
22-09-2016,September,2016,Anna Chung,Consumer,United States,Lawrence,Indiana,Central,Office Supplies,35.88,6,0,16.146
27-05-2017,May,2017,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,Central,Furniture,477.3,5,0,138.417
17-09-2016,September,2016,Chuck Clark,Home Office,United States,Redmond,Washington,West,Office Supplies,12.32,4,0,5.9136
08-09-2014,September,2014,Toby Swindell,Consumer,United States,San Francisco,California,West,Office Supplies,8.608,2,0.2,3.0128
03-06-2017,June,2017,Meg O'Connel,Home Office,United States,Spokane,Washington,West,Office Supplies,136.26,9,0,5.4504
28-09-2015,September,2015,Roy Phan,Corporate,United States,Los Angeles,California,West,Office Supplies,186.15,3,0,55.845
28-09-2015,September,2015,Roy Phan,Corporate,United States,Los Angeles,California,West,Office Supplies,81.792,6,0.2,26.5824
28-09-2015,September,2015,Roy Phan,Corporate,United States,Los Angeles,California,West,Office Supplies,47.19,3,0,13.6851
28-09-2015,September,2015,Roy Phan,Corporate,United States,Los Angeles,California,West,Technology,36.784,2,0.2,-8.2764
16-06-2016,June,2016,James Lanier,Home Office,United States,Chattanooga,Tennessee,South,Technology,91.475,1,0.5,-1.8295
27-05-2017,May,2017,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,Technology,27.192,3,0.2,0.3399
27-05-2017,May,2017,Bart Watters,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,12.06,5,0.7,-10.05
09-10-2014,October,2014,Shirley Jackson,Consumer,United States,San Francisco,California,West,Office Supplies,144.6,3,0,41.934
09-10-2014,October,2014,Shirley Jackson,Consumer,United States,San Francisco,California,West,Technology,15.992,1,0.2,-2.9985
17-11-2014,November,2014,Frank Gastineau,Home Office,United States,New York City,New York,East,Office Supplies,34.44,3,0,17.22
19-10-2014,October,2014,Eugene Hildebrand,Home Office,United States,Lakewood,California,West,Technology,321.552,6,0.2,20.097
25-11-2017,November,2017,Brendan Sweed,Corporate,United States,Louisville,Kentucky,South,Furniture,701.96,2,0,168.4704
27-02-2014,February,2014,Joy Smith,Consumer,United States,Columbus,Ohio,East,Office Supplies,19.456,4,0.2,3.4048
21-12-2014,December,2014,John Castell,Consumer,United States,Newark,Delaware,East,Office Supplies,17.28,6,0,7.9488
19-11-2016,November,2016,Janet Molinari,Corporate,United States,Seattle,Washington,West,Furniture,31.96,2,0,1.598
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Office Supplies,164.688,6,0.2,55.5822
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Furniture,166.5,2,0.4,-66.6
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Office Supplies,12.96,2,0,6.2208
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Office Supplies,110.96,2,0,53.2608
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Technology,99.98,2,0,3.9992
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Office Supplies,11.424,1,0.2,3.7128
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Furniture,128.124,2,0.1,24.2012
05-11-2017,November,2017,Christina DeMoss,Consumer,United States,New York City,New York,East,Furniture,101.4,5,0,38.532
31-05-2015,May,2015,Janet Molinari,Corporate,United States,Chicago,Illinois,Central,Office Supplies,5.904,2,0.2,1.9926
31-05-2015,May,2015,Janet Molinari,Corporate,United States,Chicago,Illinois,Central,Office Supplies,173.488,7,0.2,54.215
31-05-2015,May,2015,Janet Molinari,Corporate,United States,Chicago,Illinois,Central,Furniture,51.56,2,0.6,-61.872
31-05-2015,May,2015,Janet Molinari,Corporate,United States,Chicago,Illinois,Central,Office Supplies,3.564,3,0.8,-6.237
07-09-2014,September,2014,Shahid Shariari,Consumer,United States,Oswego,Illinois,Central,Office Supplies,13.16,5,0.2,4.1125
07-09-2014,September,2014,Shahid Shariari,Consumer,United States,Oswego,Illinois,Central,Office Supplies,3.828,3,0.8,-6.5076
07-09-2014,September,2014,Shahid Shariari,Consumer,United States,Oswego,Illinois,Central,Office Supplies,304.99,5,0.8,-533.7325
06-11-2017,November,2017,Harry Greene,Consumer,United States,Dallas,Texas,Central,Office Supplies,18.16,2,0.2,1.816
20-06-2015,June,2015,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,319.984,2,0.2,91.9954
22-07-2014,July,2014,Alejandro Ballentine,Home Office,United States,Los Angeles,California,West,Office Supplies,19.68,6,0,6.4944
02-12-2016,December,2016,Muhammed Yedwab,Corporate,United States,Houston,Texas,Central,Furniture,781.864,10,0.32,-137.976
02-12-2016,December,2016,Muhammed Yedwab,Corporate,United States,Houston,Texas,Central,Office Supplies,30.816,9,0.2,9.63
12-10-2017,October,2017,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,East,Furniture,673.344,3,0.3,-76.9536
11-12-2017,December,2017,Nona Balk,Corporate,United States,Paterson,New Jersey,East,Office Supplies,6.54,3,0,2.1582
01-10-2015,October,2015,Eric Murdock,Consumer,United States,Portland,Oregon,West,Technology,572.8,2,0.2,50.12
05-08-2016,August,2016,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,South,Office Supplies,197.05,7,0,59.115
03-01-2017,January,2017,Christopher Martinez,Consumer,United States,San Francisco,California,West,Office Supplies,2022.272,8,0.2,682.5168
03-01-2017,January,2017,Christopher Martinez,Consumer,United States,San Francisco,California,West,Office Supplies,9.12,3,0,3.1008
07-11-2017,November,2017,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,38.16,9,0,19.08
03-01-2016,January,2016,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,Central,Furniture,1592.85,7,0,350.427
03-01-2016,January,2016,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,Central,Office Supplies,11.88,2,0,5.346
12-05-2016,May,2016,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,Technology,120,6,0,46.8
12-05-2016,May,2016,Vivian Mathis,Consumer,United States,Mission Viejo,California,West,Office Supplies,8.67,1,0,2.3409
05-11-2017,November,2017,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,Office Supplies,4.41,1,0,2.0286
05-11-2017,November,2017,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,Office Supplies,167.94,3,0,82.2906
05-11-2017,November,2017,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,Office Supplies,67.8,10,0,31.188
26-05-2016,May,2016,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,Central,Furniture,26.94,3,0,11.3148
20-11-2015,November,2015,Kelly Williams,Consumer,United States,San Francisco,California,West,Furniture,32.04,3,0,8.01
22-04-2016,April,2016,Michael Moore,Consumer,United States,Rome,New York,East,Office Supplies,32.13,9,0,8.3538
22-04-2016,April,2016,Michael Moore,Consumer,United States,Rome,New York,East,Office Supplies,2.88,1,0,0.8064
14-10-2016,October,2016,Pauline Webber,Corporate,United States,New York City,New York,East,Technology,1091.93,7,0,272.9825
14-10-2016,October,2016,Pauline Webber,Corporate,United States,New York City,New York,East,Office Supplies,111.96,2,0,54.8604
05-04-2014,April,2014,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,26.7,2,0,7.476
05-04-2014,April,2014,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,40.2,5,0,18.09
05-04-2014,April,2014,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,13.89,3,0,4.5837
05-04-2014,April,2014,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,Central,Office Supplies,689.82,6,0,20.6946
06-08-2016,August,2016,Liz MacKendrick,Consumer,United States,New York City,New York,East,Office Supplies,38.34,9,0,15.7194
14-12-2014,December,2014,Cari Sayre,Corporate,United States,Chicago,Illinois,Central,Office Supplies,9.264,3,0.8,-13.896
30-05-2017,May,2017,Kean Thornton,Consumer,United States,Dallas,Texas,Central,Furniture,204.6664,1,0.32,-6.0196
14-10-2016,October,2016,Bobby Elias,Consumer,United States,Appleton,Wisconsin,Central,Technology,1649.75,5,0,544.4175
14-03-2014,March,2014,Neil Französisch,Home Office,United States,Jacksonville,Florida,South,Office Supplies,91.056,6,0.2,31.8696
17-02-2014,February,2014,Delfina Latchford,Consumer,United States,Chicago,Illinois,Central,Office Supplies,54.208,14,0.2,8.8088
24-08-2015,August,2015,Maurice Satty,Consumer,United States,Bowling Green,Ohio,East,Technology,26.982,3,0.4,4.0473
24-08-2015,August,2015,Maurice Satty,Consumer,United States,Bowling Green,Ohio,East,Office Supplies,6.912,3,0.2,2.5056
24-08-2015,August,2015,Maurice Satty,Consumer,United States,Bowling Green,Ohio,East,Office Supplies,435.504,3,0.2,48.9942
08-05-2017,May,2017,Michelle Moray,Consumer,United States,San Francisco,California,West,Office Supplies,81.08,4,0,22.7024
04-02-2016,February,2016,Jennifer Braxton,Corporate,United States,Los Angeles,California,West,Office Supplies,93.02,2,0,3.7208
19-12-2014,December,2014,Speros Goranitis,Consumer,United States,Chicago,Illinois,Central,Technology,323.976,3,0.2,36.4473
19-12-2014,December,2014,Speros Goranitis,Consumer,United States,Chicago,Illinois,Central,Office Supplies,15.552,3,0.2,5.4432
19-12-2014,December,2014,Speros Goranitis,Consumer,United States,Chicago,Illinois,Central,Office Supplies,32.592,3,0.2,-7.7406
05-12-2017,December,2017,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,Office Supplies,83.92,5,0.2,29.372
05-12-2017,December,2017,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,Furniture,199.9,5,0,39.98
05-12-2017,December,2017,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,Technology,31.176,3,0.2,-7.0146
05-12-2017,December,2017,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,Office Supplies,172.752,6,0.2,60.4632
05-12-2017,December,2017,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,Office Supplies,9.296,2,0.2,3.0212
24-03-2017,March,2017,Ann Chong,Corporate,United States,Beaumont,Texas,Central,Office Supplies,12.768,2,0.2,0.9576
08-07-2017,July,2017,Mathew Reese,Home Office,United States,Seattle,Washington,West,Office Supplies,52.76,2,0,24.2696
